45.09,45.09,44.72,27.15,43.15
44.32,44.32,46.15,32.70,45.22
46.78,46.78,53.52,36.14,48.01
45.94,45.94,60.90,35.52,55.07
47.61,47.61,68.17,41.90,54.74
46.31,46.31,65.29,44.59,50.58
47.53,47.53,64.41,48.06,49.64
45.25,45.25,61.58,50.41,50.02
43.14,43.14,59.50,47.69,47.48
43.70,43.70,59.84,46.69,46.11
42.24,42.24,57.25,47.95,45.23
42.76,42.76,53.45,40.06,47.57
43.51,43.51,49.88,33.69,49.63
41.15,41.15,47.54,39.13,51.09
40.12,40.12,45.81,35.15,50.63
40.86,40.86,46.83,30.18,49.80
44.11,44.11,56.64,42.38,53.17
36.92,36.92,51.27,39.87,49.26
33.63,33.63,49.90,38.67,48.69
31.92,31.92,63.78,42.23,50.63
31.28,31.28,53.33,38.13,50.60
26.62,26.62,49.49,40.80,45.12
23.53,23.53,56.32,43.73,49.22
18.91,18.91,57.97,41.05,47.22
20.78,20.78,54.49,40.88,46.75
18.34,18.34,68.77,44.42,47.17
26.98,26.98,59.02,36.98,44.17
30.10,30.10,56.61,38.08,45.95
31.90,31.90,51.80,38.92,44.89
36.38,36.38,43.28,40.39,45.45
36.72,36.72,44.88,44.06,44.17
38.96,38.96,47.43,44.08,43.11
37.17,37.17,42.07,44.83,39.35
35.84,35.84,44.09,43.93,38.36
34.62,34.62,45.99,46.59,40.24
26.33,26.33,44.46,43.15,39.64
16.07,16.07,49.87,38.40,33.68
14.32,14.32,59.72,35.25,38.56
12.60,12.60,64.96,35.12,34.60
17.70,17.70,59.99,37.97,34.13
31.19,31.19,56.16,39.24,39.87
38.90,38.90,54.54,35.43,37.35
42.77,42.77,52.91,32.84,43.28
41.36,41.36,47.27,26.98,38.37
36.49,36.49,48.27,30.74,41.44
34.59,34.59,42.84,32.97,38.13
34.82,34.82,43.87,33.17,38.11
33.95,33.95,47.46,37.19,36.31
33.07,33.07,67.88,42.07,39.33
31.17,31.17,66.83,33.91,40.84
31.53,31.53,56.14,41.28,43.40
34.62,34.62,57.25,38.66,50.86
35.25,35.25,54.36,41.64,48.52
33.28,33.28,52.16,41.66,46.55
32.61,32.61,50.30,39.66,46.83
34.95,34.95,49.61,38.65,46.30
28.63,28.63,54.11,37.43,49.19
22.69,22.69,47.91,35.42,39.78
22.09,22.09,62.90,31.91,44.21
20.31,20.31,58.19,38.03,37.52
23.60,23.60,57.69,33.82,38.03
28.08,28.08,63.45,39.93,44.86
25.17,25.17,58.32,38.88,39.13
24.48,24.48,57.84,35.30,39.15
24.69,24.69,57.49,34.50,42.29
22.89,22.89,63.45,30.19,40.39
23.28,23.28,58.05,33.92,40.17
28.09,28.09,59.02,32.55,39.76
